x	y	feature
5418.376	1833.6967	Ano1
4845.0273	2186.308	Ano1
4859.1113	2174.6824	Ano1
4860.122	2124.5244	Ano1
4865.1865	2359.975	Ano1
4923.1025	2410.6123	Ano1
4941.1357	2232.4695	Ano1
4969.1846	2289.0715	Ano1
4984.7397	2355.5303	Ano1
4994.4585	2154.0464	Ano1
5076.018	2213.6565	Ano1
5079.8853	2079.98	Ano1
5138.303	2107.4624	Ano1
5138.9272	2168.8452	Ano1
5150.8438	1777.8848	Ano1
5172.103	2202.7222	Ano1
5177.417	2173.8726	Ano1
5182.157	2113.6619	Ano1
5195.0996	2253.1755	Ano1
5204.226	2186.388	Ano1
5218.572	1883.217	Ano1
5258.3975	2572.86	Ano1
5263.4897	1912.8606	Ano1
5292.051	1936.1292	Ano1
5293.5522	2221.0288	Ano1
5312.701	1991.1237	Ano1
5329.37	2127.2815	Ano1
5329.237	2626.7986	Ano1
5375.442	2082.5662	Ano1
5385.829	2117.4324	Ano1
5388.089	1988.3594	Ano1
5391.3936	2107.8875	Ano1
5408.7446	1772.542	Ano1
5428.3687	2029.8674	Ano1
4829.3276	2598.9033	Ano1
4843.375	2445.8958	Ano1
4885.2764	2161.2744	Ano1
4894.356	2321.4858	Ano1
4908.2905	2535.1533	Ano1
4912.384	2404.434	Ano1
4930.5254	2415.3228	Ano1
4932.529	2231.3677	Ano1
4937.126	2231.0015	Ano1
4938.9307	2231.1733	Ano1
4953.5366	2148.5264	Ano1
4959.5366	2440.67	Ano1
4960.789	2438.966	Ano1
4985.9194	2301.5503	Ano1
4998.723	2137.7256	Ano1
5007.233	2342.2188	Ano1
5043.2705	2288.0247	Ano1
5051.6562	2300.8823	Ano1
5066.251	2285.3557	Ano1
5070.4297	2326.822	Ano1
5097.2637	1866.1484	Ano1
5122.9175	2421.7527	Ano1
5124.487	2511.461	Ano1
5124.6113	2512.834	Ano1
5133.3604	2072.0613	Ano1
5143.906	2036.5237	Ano1
5149.9194	2120.1628	Ano1
5150.6846	2117.4604	Ano1
5154.3164	2120.8228	Ano1
5159.924	2313.3599	Ano1
5178.1235	1971.114	Ano1
5204.426	2139.74	Ano1
5208.5586	2584.1465	Ano1
5212.406	2026.802	Ano1
5220.697	1867.3885	Ano1
5221.2256	1870.4968	Ano1
5228.1055	1976.4221	Ano1
5241.089	2139.9795	Ano1
5257.397	2457.4963	Ano1
5257.3164	2571.767	Ano1
5258.4033	1916.0906	Ano1
5261.4453	2060.1545	Ano1
5262.6455	2571.2576	Ano1
5321.4834	2016.598	Ano1
5328.914	2142.723	Ano1
5332.705	1957.7903	Ano1
5341.3267	2062.9785	Ano1
5362.382	2038.3851	Ano1
5389.72	1980.4984	Ano1
5407.4795	2207.7664	Ano1
5416.704	1967.5916	Ano1
5428.7666	1768.8652	Ano1
4855.3916	2296.5103	Trp73
5121.536	2603.6318	Trp73
5132.0884	2619.1663	Trp73
5133.5776	2355.8765	Trp73
5181.878	2643.8452	Trp73
5188.0796	2641.5767	Trp73
5267.6094	2415.0027	Trp73
5289.0825	2343.7483	Trp73
5294.196	2349.7632	Trp73
5331.2773	2334.2341	Trp73
5418.5547	2591.5122	Trp73
5438.215	2089.5781	Trp73
4864.2627	2453.836	Spag16
5043.8154	2595.566	Spag16
5200.8115	2167.6636	Spag16
5332.077	1992.818	Spag16
5347.316	2559.233	Spag16
4886.7197	2213.8481	Chat
5113.203	2020.8074	Chat
5228.1587	2088.972	Chat
5264.499	2095.381	Chat
5287.315	2064.396	Chat
5356.6265	2451.2554	Chat
5424.021	1994.5598	Chat
4865.376	2454.011	Spag16
4998.28	2517.7053	Spag16
5016.83	2448.8723	Spag16
5090.8984	2111.5662	Spag16
5123.7295	2611.5708	Spag16
5165.3306	1999.4866	Spag16
5293.833	1982.2787	Spag16
5360.311	1979.7966	Spag16
5424.3164	1802.6648	Spag16
5438.0967	2621.9634	Spag16
4847.6104	1820.9156	Ebf3
4851.85	2174.7632	Ebf3
4861.9497	2627.433	Ebf3
4880.195	1922.8248	Ebf3
4880.591	2096.8733	Ebf3
4895.221	2444.3757	Ebf3
4914.894	2362.5571	Ebf3
4927.665	2532.769	Ebf3
4957.426	2348.6743	Ebf3
4993.814	2599.5793	Ebf3
5034.0444	2559.4858	Ebf3
5069.37	2390.7168	Ebf3
5101.997	2317.9685	Ebf3
5122.546	2603.4985	Ebf3
5126.418	2601.888	Ebf3
5131.611	2007.2344	Ebf3
5132.69	2617.3381	Ebf3
5134.8887	2292.0337	Ebf3
5159.287	1921.0217	Ebf3
5164.8247	2620.759	Ebf3
5171.435	2304.35	Ebf3
5188.3687	2642.8367	Ebf3
5224.701	2138.7195	Ebf3
5228.9644	2011.3815	Ebf3
5244.5	2362	Ebf3
5304.916	2066.5852	Ebf3
5348.209	2572.7092	Ebf3
5417.196	2579.4675	Ebf3
5418.154	2591.879	Ebf3
5419.3027	2590.367	Ebf3
5429.856	2587.7107	Ebf3
5432.0737	2583.6968	Ebf3
5434.999	2584.6416	Ebf3
5438.9375	2488.768	Ebf3
5438.2104	1845.1709	Ebf3
4825.499	2594.123	Nts
5016.163	2005.0599	Nts
5022.7095	1995.7261	Nts
5024.715	1997.3699	Nts
5025.468	1977.2561	Nts
5071.1323	1898.9529	Nts
5075.0117	1901.5283	Nts
5102.73	1985.391	Nts
5116.229	1941.2699	Nts
5141.914	1979.362	Nts
5146.5264	1811.1614	Nts
5187.575	1967.5327	Nts
5193.3965	1849.6289	Nts
5198.8867	1918.8157	Nts
5220.504	1839.0446	Nts
5232.767	1812.8531	Nts
5238.822	1790.3351	Nts
5239.503	1786.2058	Nts
5243.1567	1870.5397	Nts
5250.9297	1852.2673	Nts
5257.7334	1854.717	Nts
5262.0806	1901.2139	Nts
5285.98	1830.4098	Nts
5288.537	1821.5354	Nts
5296.98	1832.9502	Nts
5302.204	1770.6776	Nts
5328.747	1766.8918	Nts
5330.6226	1773.1364	Nts
5441.6035	2581.0752	Nts
4844.099	2357.4082	Ebf3
4845.191	2189.1777	Ebf3
4872.023	2635.8672	Ebf3
4899.318	2369.0847	Ebf3
4908.3726	2635.1426	Ebf3
4911.652	2547.812	Ebf3
4928.9756	2364.577	Ebf3
4946.8545	2354.297	Ebf3
4968.8853	2325.6628	Ebf3
4991.7466	2639.4438	Ebf3
4992.722	2132.727	Ebf3
4998.4756	2469.685	Ebf3
5101.5044	1967.7811	Ebf3
5113.5776	2006.6293	Ebf3
5124.8506	2604.7397	Ebf3
5140.6226	2226.963	Ebf3
5161.0728	2620.4106	Ebf3
5204.238	2585.8384	Ebf3
5220.152	2227.9783	Ebf3
5233.6943	2374.0889	Ebf3
5239.927	2044.4586	Ebf3
5240.3857	2045.7715	Ebf3
5251.46	2189.2227	Ebf3
5274.4834	1949.5222	Ebf3
5310.579	2570.4878	Ebf3
5312.971	2570.202	Ebf3
5426.5327	2594.3052	Ebf3
5433.8496	2586.857	Ebf3
4852.3574	2150.8145	Spag16
5028.4004	1986.4734	Spag16
5092.608	1819.6633	Spag16
5175.6074	2187.3105	Spag16
4884.067	2376.1548	Nts
4894.2065	1900.1475	Chat
4898.7705	2159.9644	Nts
4922.01	2266.2065	Nts
4925.364	2260.7932	Nts
4927.002	2031.7344	Nts
4966.228	1822.0865	Nts
5029.2583	1990.292	Nts
5032.11	1986.8479	Nts
5039.713	1861.6289	Nts
5042.501	1972.6204	Nts
5054.7603	1900.4417	Nts
5057.175	2151.4702	Chat
5061.954	2618.857	Nts
5063.7563	2617.2812	Nts
5066.0776	2620.1594	Nts
5076.8774	1906.2075	Nts
5094.5425	1985.0847	Nts
5100.915	1860.0559	Nts
5102.0405	1860.6637	Nts
5134.062	1981.5101	Nts
5134.16	1980.5859	Nts
5135.6196	1882.0938	Nts
5159.8906	2461.7559	Nts
5179.8296	1894.5013	Nts
5193.3774	1915.9158	Nts
5204.785	2588.9927	Nts
5208.265	2584.5015	Nts
5209.162	1825.5911	Nts
5216.898	1916.0568	Nts
5232.2715	1941.5198	Nts
5236.4854	1782.991	Nts
5240.9204	1786.3138	Nts
5248.846	1847.057	Nts
5262.3857	1896.7048	Nts
5273.927	1768.3177	Nts
5289.035	1825.0339	Nts
5295.407	1794.9062	Nts
5299.1484	1768.4609	Nts
5303.1284	1804.7544	Nts
5307.033	1812.2141	Nts
5322.6196	1771.9032	Nts
5336.7314	1780.7441	Nts
5362.333	1810.2959	Nts
4842.329	2351.3406	Chat
4848.446	1922.187	Chat
4938.004	2224.6458	Chat
5005.2236	1926.9231	Chat
4843.726	2129.6135	Ebf3
4847.369	2607.1843	Ebf3
4851.974	2197.8801	Ebf3
4869.2085	2102.2207	Ebf3
4908.3057	2175.7693	Ano1
4910.0967	2235.2017	Ano1
4911.3467	2214.7651	Ano1
4930.623	2596.8076	Ebf3
4960.2383	2500.2163	Ebf3
4962.7114	2274.4653	Ebf3
4970.9116	2565.5483	Ebf3
4971.642	2529.9946	Ebf3
4985.3604	2225.859	Ebf3
4989.801	1977.6127	Ebf3
4994.1885	2368.7786	Ebf3
5001.3105	1908.484	Ebf3
5004.074	1961.9496	Ebf3
5019.997	2357.463	Ano1
5028.71	2405.617	Ano1
5043.435	2463.998	Ebf3
5052.0835	1961.4797	Ebf3
5064.3516	2139.631	Ebf3
5065.5576	2622.9595	Ano1
5066.6304	1766.0178	Ebf3
5095.005	2442.963	Ano1
5110.9717	2467.875	Ebf3
5114.719	2637.692	Ebf3
5120.4165	1865.9398	Ano1
5120.5806	2041.4485	Ano1
5123.333	2514.0818	Ano1
5123.63	2513.3416	Ano1
5130.206	2308.019	Ebf3
5147.5103	2264.4592	Ano1
5148.2656	2264.0894	Ano1
5150.7734	1776.2985	Ano1
5152.3716	2049.7407	Ano1
5156.9424	2355.8704	Ebf3
5175.9385	2129.4148	Ano1
5185.8325	1902.0792	Ano1
5188.677	1927.1576	Ebf3
5193.2324	2067.797	Ano1
5196.192	2010.1123	Ebf3
5196.6245	2108.8774	Ano1
5208.251	2169.1602	Ano1
5211.106	2156.9924	Ebf3
5217.301	1880.7051	Ano1
5245.8955	2499.026	Ano1
5250.8447	2098.8975	Ano1
5269.5737	1874.677	Ano1
5270.415	2176.2578	Ano1
5276.6245	1990.5465	Ebf3
5278.1675	1988.2555	Ano1
5293.429	2559.2017	Ebf3
5311.962	2157.9219	Ano1
5327.2266	1797.9128	Ano1
5329.6064	2583.1355	Ebf3
5351.7905	2571.8901	Ebf3
5353.216	2571.3237	Ebf3
5360.1934	2077.7837	Ano1
5402.5977	2086.5105	Ebf3
5416.083	2487.882	Ebf3
5416.8545	2424.3052	Ebf3
5423.3213	1915.5433	Ano1
5431.202	1777.2418	Ano1
5440.538	2585.4512	Ano1
5441.709	1933.2141	Ano1
4843.695	2127.7942	Trp73
4990.055	2638.2053	Trp73
5020.7007	2641.2727	Trp73
5189.6846	2610.6292	Trp73
5224.3115	2100.7778	Trp73
5297.585	2330.0012	Trp73
5356.978	2356.0364	Trp73
5422.4604	1836.157	Trp73
5425.978	2601.159	Trp73
5429.6074	2585.579	Trp73
5430.51	2584.7512	Trp73
5119.9307	2603.586	Trp73
5122.746	2604.5674	Trp73
5135.215	2618.7593	Trp73
5148.5376	2487.7505	Trp73
5161.2407	2418.6487	Trp73
5189.375	2641.0442	Trp73
5220.23	2465.382	Trp73
5249.6113	2344.225	Trp73
5257.021	2610.4526	Trp73
5349.9556	2568.9534	Trp73
5355.674	2569.4177	Trp73
5418.2	2197.7615	Trp73
5420.8525	2603.516	Trp73
5428.3735	2592.901	Trp73
5433.4844	2588.687	Trp73
4942.367	2444.1694	Nts
4981.7637	1969.0717	Nts
5027.8765	2001.9137	Nts
5041.483	1945.7552	Nts
5055.88	1963.8043	Nts
5075.415	1905.1442	Nts
5088.914	1977.0485	Nts
5095.5815	1807.0632	Nts
5118.358	1941.3572	Nts
5121.077	1960.1969	Nts
5124.8853	1841.6898	Nts
5135.2954	2597.4656	Nts
5153.905	1891.1042	Nts
5162.2134	1894.4083	Nts
5162.358	1912.6566	Nts
5166.004	1919.1394	Nts
5170.206	1860.3392	Nts
5198.1924	1919.9906	Nts
5198.339	1914.3691	Nts
5245.216	1781.748	Nts
5252.38	1843.3445	Nts
5264.9736	1818.1761	Nts
5281.6675	1774.9215	Nts
5294.9697	1792.4685	Nts
5296.802	1788.1084	Nts
5298.4707	1782.5059	Nts
5300.3857	1832.5011	Nts
5324.349	1796.308	Nts
5384.552	2262.5815	Nts
606.7588	2351.1748	Ano1
622.60706	2164.4204	Ano1
604.15985	2630.9968	Nts
593.09375	2644.864	Nts
588.139	2360.166	Ebf3
595.8746	2455.2715	Ebf3
530.44543	2628.208	Ano1
589.7693	2545.7283	Ano1
603.8273	2269.8562	Ano1
606.714	2376.1267	Ano1
606.787	2344.072	Ano1
611.1478	2344.3171	Ano1
618.2592	2298.749	Ano1
618.16833	2138.2554	Ano1
591.15356	2649.9353	Ano1
593.17456	2457.1648	Ebf3
591.0973	2317.2473	Ebf3
592.8322	2458.0369	Ebf3
617.25183	2288.4722	Ebf3
320.80353	2408.8606	Chat
591.6795	2646.0776	Nts
592.35645	2642.782	Nts
592.49817	2644.1528	Nts
592.96765	2631.2202	Nts
592.36487	2317.9805	Ebf3
591.74646	2649.9312	Nts
592.5954	2632.6484	Nts
859.63513	2386.5784	Chat
910.51434	2526.08	Chat
941.3714	2067.1614	Chat
966.6766	2395.4744	Chat
1094.6025	2114.5688	Trp73
657.45874	2143.2036	Ano1
660.3031	2225.434	Ano1
833.9901	2052.0444	Ano1
891.442	1950.0338	Ano1
905.8424	2582.0986	Ano1
932.39856	2587.9146	Ano1
932.8486	2575.1343	Ano1
948.5467	1979.4844	Ano1
950.6904	1982.9133	Ano1
1045.7279	1854.5725	Ano1
1062.4181	2503.7979	Ano1
1063.5701	2503.4858	Ano1
1065.8302	2502.7798	Ano1
1080.4545	2512.6768	Ano1
1082.2168	2265.4194	Ano1
1112.9952	2206.996	Ano1
1112.917	2526.4888	Ano1
1200.5145	2230.5842	Ano1
1226.4178	1908.9801	Ano1
699.548	2227.6953	Ebf3
703.5205	2229.6885	Ebf3
802.9294	2364.3523	Ebf3
852.99005	2535.8386	Ebf3
876.51855	2042.3643	Ebf3
883.28284	2393.5066	Ebf3
1176.7864	2516.4478	Ebf3
1194.8936	2077.8218	Ebf3
883.6323	2401.2026	Spag16
887.8119	2600.5405	Spag16
1121.9507	2528.4683	Spag16
1146.0441	2282.8508	Nts
930.4336	1858.3217	Nts
996.2093	2234.1401	Nts
1168.5897	2041.764	Nts
708.954	2258.0486	Spag16
731.0083	2326.1548	Spag16
796.6513	2415.043	Spag16
813.6033	2341.934	Spag16
873.7208	1945.0723	Spag16
911.79504	2124.3777	Spag16
940.25604	2296.4287	Trp73
973.3068	1876.2418	Trp73
686.43335	2235.4412	Ebf3
729.9303	2082.726	Ebf3
831.85626	1931.1185	Ebf3
876.7511	2442.9458	Ebf3
837.56396	2050.5803	Ano1
860.5041	2385.8071	Chat
899.07513	1852.0634	Chat
904.98126	2527.4531	Chat
915.85516	2526.1777	Chat
922.7391	2530.6162	Chat
933.81506	2575.4568	Ano1
935.73584	1940.9027	Ano1
946.6232	2066.526	Chat
948.6862	2590.711	Ano1
981.98145	2438.9653	Ano1
995.8118	2431.2273	Chat
1049.739	1854.6742	Ano1
1064.2318	2504.4207	Ano1
1079.772	1883.0553	Chat
1081.6705	2035.1136	Chat
1110.5784	2380.71	Chat
1174.0288	2353.6877	Chat
658.74335	2143.548	Ano1
682.28217	2047.5377	Ano1
1106.0924	2519.984	Ano1
1217.6733	1893.2771	Ano1
1218.5001	1894.3746	Ano1
657.5552	2149.9688	Ano1
674.4189	2600.2732	Ano1
885.9141	1951.465	Ano1
897.28784	2573.6953	Ano1
900.8052	2567.8843	Ano1
903.8992	2568.6792	Ano1
948.4007	1982.7312	Ano1
952.4258	1992.5566	Ano1
1044.4152	1856.8746	Ano1
1045.9552	1855.9646	Ano1
1047.9229	1855.4229	Ano1
1049.5242	1857.6273	Ano1
1052.2329	1857.3331	Ano1
1063.8094	2501.6335	Ano1
1107.1342	2521.3794	Ano1
1108.085	2520.5125	Ano1
1109.0098	2519.1	Ano1
1128.8524	2468.3213	Ano1
1213.3678	1896.2737	Ano1
659.847	2624.7844	Trp73
1213.0176	2436.1685	Trp73
653.1929	2454.5981	Spag16
683.4552	2071.7585	Spag16
1083.0596	1806.466	Spag16
906.90356	2526.8926	Chat
915.23663	2528.4956	Chat
920.1248	2535.8953	Chat
940.6877	2062.593	Chat
942.8679	2060.439	Chat
1144.2174	2014.3535	Chat
910.5661	2126.262	Spag16
991.6039	2463.0903	Spag16
664.53796	2222.9893	Ebf3
690.31494	2277.7993	Ebf3
810.7207	2652.0469	Ebf3
875.44366	1898.6643	Ebf3
914.7135	1837.7927	Ebf3
930.44104	1926.6569	Ebf3
1064.8768	2503.0881	Ebf3
888.5201	2567.4268	Nts
1062.3833	1798.4688	Nts
1173.6576	2354.8342	Nts
1177.7097	2371.5032	Nts
670.5712	2605.8818	Ebf3
1012.145	2255.628	Ebf3
1205.4886	2455.9504	Ebf3
1137.9229	2007.8057	Spag16
1186.2053	2485.8796	Spag16
810.6758	2264.1362	Chat
863.9887	2387.9792	Chat
936.34485	2062.13	Chat
1037.6398	2061.0251	Nts
1111.0581	2412.8506	Chat
1202.2108	2041.614	Nts
820.70605	1928.488	Chat
859.7086	2391.5803	Chat
911.8132	2527.2832	Chat
930.5749	2091.412	Chat
938.46436	2063.4092	Chat
939.1175	2063.2163	Chat
939.4697	2063.5046	Chat
942.83496	2062.8953	Chat
945.6979	2064.3103	Chat
947.24817	2067.4988	Chat
1206.2651	2461.4915	Chat
658.3381	2145.5203	Ano1
702.028	2233.4883	Ebf3
719.29193	1899.1943	Ebf3
738.68225	2479.9788	Ebf3
868.76697	1902.0543	Ebf3
875.26825	2505.993	Ebf3
875.5555	2041.3163	Ebf3
879.13086	1948.873	Ano1
988.96014	2186.5815	Ano1
1015.8035	2250.9385	Ebf3
1046.365	2024.595	Ebf3
1046.4778	1859.1384	Ano1
1046.564	1853.481	Ano1
1049.9271	1858.062	Ano1
1074.0159	1923.5632	Ebf3
1104.6198	2521.3528	Ano1
1108.7089	2226.0935	Ebf3
1214.7568	1895.68	Ano1
1218.4076	2620.69	Ano1
858.384	2017.8542	Trp73
1111.2026	2076.071	Trp73
653.5472	2435.879	Nts
979.2126	1906.7926	Nts
1034.4956	2064.5107	Nts
1140.0237	1798.0933	Nts
1283.3103	2620.971	Chat
1314.4764	1859.0349	Chat
1327.9749	1860.6287	Chat
1405.2574	1862.5795	Chat
1475.4368	2466.0007	Chat
1747.566	1824.4414	Chat
1355.4954	2433.4458	Trp73
1487.7131	2459.7446	Trp73
1213.2762	1896.4231	Ano1
1229.9064	1974.4039	Ano1
1284.0875	1946.2838	Ano1
1293.4095	2226.1106	Ano1
1295.1375	2225.025	Ano1
1394.8008	2547.8186	Ano1
1405.3256	2115.8992	Ano1
1458.137	2603.1765	Ano1
1487.3092	2241.397	Ano1
1489.7595	2409.3264	Ano1
1510.6161	2147.4907	Ano1
1511.1412	2300.441	Ano1
1513.6597	2150.1663	Ano1
1524.4733	2199.0476	Ano1
1540.7085	2220.517	Ano1
1543.5094	2220.2764	Ano1
1572.5675	2563.094	Ano1
1585.4125	2000.2041	Ano1
1598.4236	1860.1221	Ano1
1606.4542	1849.6439	Ano1
1621.284	2373.814	Ano1
1630.0027	2393.5327	Ano1
1631.0901	2392.443	Ano1
1667.9943	2604.1636	Ano1
1689.6738	2059.7883	Ano1
1728.068	2423.644	Ano1
1729.6217	2437.7131	Ano1
1769.542	2002.6002	Ano1
1455.7537	2434.2363	Ebf3
1623.1133	2306.405	Ebf3
1637.086	2127.0906	Ebf3
1656.4083	2338.7717	Ebf3
1686.2422	2515.0645	Ebf3
1693.0334	2064.4614	Ebf3
1723.8324	2024.1682	Ebf3
1725.7295	2028.7771	Ebf3
1333.9762	2511.98	Nts
1338.37	2394.2214	Nts
1359.0164	2525.6685	Nts
1370.5044	2150.2234	Nts
1395.7631	2556.6995	Nts
1398.8854	2552.6404	Nts
1650.1047	2508.0527	Nts
1662.3256	1965.2555	Nts
1744.7207	2002.6133	Nts
1302.9092	1820.4707	Nts
1323.9052	2505.349	Nts
1334.4635	2507.8462	Nts
1369.2338	2525.5696	Nts
1383.1233	2181.8037	Nts
1391.976	1873.9719	Nts
1396.6207	2389.8774	Nts
1554.9193	2602.1274	Nts
1558.1296	2602.5989	Nts
1558.1401	2598.3452	Nts
1598.0208	1862.7202	Nts
1678.7744	2579.903	Nts
1721.6279	2459.046	Nts
1743.6449	2012.7139	Nts
1781.5459	2364.796	Nts
1681.627	2342.0903	Trp73
1792.2017	2462.647	Trp73
1303.26	2537.892	Ebf3
1338.5906	1940.0378	Ebf3
1366.2667	2369.1248	Ebf3
1369.6807	2346.9868	Ebf3
1397.9524	2206.1338	Ebf3
1526.2291	2514.3767	Ebf3
1601.2427	2408.2456	Ebf3
1622.1927	2036.3245	Ebf3
1632.0862	2082.0605	Ebf3
1634.9434	2082.1252	Ebf3
1215.7732	2619.4033	Ano1
1259.0134	1933.6973	Ano1
1264.3019	1931.9496	Ano1
1281.5552	1950.0543	Ano1
1291.7728	2490.983	Ano1
1292.1862	2222.306	Ano1
1330.9442	1864.0614	Chat
1379.7346	2619.3584	Ano1
1380.4976	2619.9917	Ano1
1385.004	1969.6523	Ano1
1431.0293	1800.3262	Ano1
1432.4233	1800.3728	Ano1
1459.1398	2608.8684	Ano1
1482.917	2240.114	Ano1
1500.5385	2590.0684	Ano1
1508.1224	2149.353	Ano1
1536.6262	2213.976	Ano1
1556.5297	2598.7905	Ano1
1585.3264	2001.5085	Ano1
1598.8185	2195.1821	Ano1
1600.0059	1857.7434	Ano1
1607.4639	2038.8828	Chat
1621.9374	2118.6887	Chat
1626.7534	1896.5747	Ano1
1637.8085	1814.7479	Ano1
1667.7942	2603.2153	Ano1
1695.3127	1871.1208	Ano1
1697.4551	1870.1548	Ano1
1729.9932	1767.6145	Ano1
1736.0754	2112.1208	Ano1
1747.8173	2057.3354	Chat
1748.5706	2580.4421	Ano1
1754.2639	2108.8647	Chat
1765.5626	2535.9414	Ano1
1789.1384	1907.095	Ano1
1790.2664	2540.5173	Ano1
1810.8949	1932.6559	Ano1
1255.2391	2255.8777	Ano1
1256.7815	2250.442	Ano1
1373.8909	1907.3502	Ano1
1510.029	2146.0938	Ano1
1584.9249	2000.7963	Ano1
1634.2119	1814.1897	Ano1
1777.5873	2222.867	Ano1
1778.1514	2511.3848	Ano1
1244.83	1915.6107	Ano1
1248.2623	1924.9177	Ano1
1251.0948	1924.4371	Ano1
1263.1504	1933.4332	Ano1
1268.0139	2100.8274	Ano1
1330.927	2507.9185	Ano1
1336.6179	2186.7534	Ano1
1393.8457	1801.3955	Ano1
1425.5125	2065.9177	Ano1
1425.6833	2063.3816	Ano1
1452.9827	2089.2998	Ano1
1474.4447	2258.307	Ano1
1482.7267	2239.5125	Ano1
1570.2356	2340.687	Ano1
1630.9326	2392.8428	Ano1
1632.2524	2394.7932	Ano1
1634.4678	2466.8599	Ano1
1639.6732	1810.1373	Ano1
1688.2223	1868.6477	Ano1
1730.7229	2439.0254	Ano1
1766.4948	2536.117	Ano1
1767.4905	2529.9595	Ano1
1778.1282	2509.2278	Ano1
1826.5801	2057.9226	Ano1
1416.777	2413.6199	Trp73
1724.3041	2513.2175	Trp73
1335.308	1868.6521	Chat
1513.8359	2067.5469	Chat
1750.4447	2055.389	Chat
1753.9799	2475.436	Spag16
1394.2374	1799.1908	Ebf3
1804.5842	2439.4834	Ebf3
1379.5262	2620.3542	Nts
1399.9393	2117.7935	Nts
1556.719	2603.081	Nts
1654.9568	2370.9734	Nts
1671.1233	2012.0164	Nts
1293.6056	2221.3064	Ebf3
1361.0056	2309.1807	Ebf3
1366.9242	2372.2573	Ebf3
1496.6752	2153.91	Ebf3
1500.8386	2376.5188	Ebf3
1550.8757	1959.8328	Ebf3
1599.729	2407.637	Ebf3
1257.0131	2255.8335	Nts
1327.9241	2508.0847	Nts
1342.0459	2108.9758	Nts
1391.3665	2059.694	Nts
1497.903	1876.8372	Chat
1550.0603	2328.0137	Nts
1616.0862	2433.3655	Nts
1677.79	2024.8367	Chat
1778.3785	2506.0981	Nts
1786.8604	2195.4783	Nts
1327.7206	1862.0931	Chat
1332.5681	1863.0752	Chat
1350.2367	1838.733	Chat
1353.2222	1825.3398	Chat
1535.1799	2558.0989	Chat
1640.1687	1918.6893	Chat
1748.2406	2061.3704	Chat
1756.5781	2061.1746	Chat
1757.9282	2210.8584	Chat
1242.1611	1919.8318	Ano1
1256.8745	1931.237	Ano1
1257.1895	2251.9084	Ano1
1261.827	1930.819	Ano1
1261.9729	1928.8811	Ano1
1264.9587	2194.8535	Ebf3
1267.541	1940.6086	Ebf3
1289.4456	1953.0988	Ano1
1293.0856	1961.2695	Ano1
1352.3982	1882.6829	Ebf3
1384.9479	1968.6967	Ano1
1387.5532	1794.8804	Ano1
1388.272	1794.7499	Ano1
1391.8151	1798.1113	Ano1
1392.4099	1802.5876	Ano1
1396.4156	1801.5068	Ano1
1409.1133	2036.0413	Ebf3
1421.0504	2062.0186	Ano1
1421.5452	2259.7605	Ano1
1431.9207	2387.5183	Ebf3
1446.3538	2598.224	Ebf3
1479.9071	1968.4442	Ano1
1482.0411	2238.2031	Ano1
1486.6322	2239.8105	Ano1
1505.7495	2189.411	Ebf3
1509.9468	2149.6467	Ano1
1590.5095	2562.3347	Ebf3
1600.8308	1803.108	Ebf3
1629.6089	2390.3489	Ano1
1636.6528	1811.7747	Ano1
1638.8071	1817.2078	Ano1
1668.6951	2609.9507	Ano1
1694.5023	1872.9778	Ano1
1701.8174	2324.8735	Ebf3
1723.9001	2440.2847	Ebf3
1754.5188	2591.8809	Ebf3
1765.7883	1855.4635	Ano1
1766.7375	1999.4606	Ano1
1767.2007	2609.146	Ebf3
1779.1863	2508.896	Ano1
1790.723	1905.1809	Ano1
1258.7083	2580.2905	Trp73
1496.0586	2098.7178	Trp73
1714.1595	1847.1663	Trp73
1552.043	2601.619	Trp73
1655.8783	2123.6587	Trp73
1252.8268	2252.4087	Nts
1321.575	2503.976	Nts
1331.7048	2509.483	Nts
1349.9465	2517.3904	Nts
1378.1412	2623.5562	Nts
1559.4849	2601.6306	Nts
1703.6504	2645.1968	Nts
1719.7332	1988.1433	Nts
1817.6976	2001.7336	Nts
1955.0669	1837.8962	Chat
2091.8372	2449.9514	Chat
2217.72	2167.2004	Chat
2231.364	2471.5742	Chat
2185.904	2402.982	Trp73
2294.7114	1968.4083	Trp73
1861.5455	2466.94	Ano1
1863.8464	2473.541	Ano1
1886.1525	1928.1548	Ano1
1892.2509	2046.6425	Ano1
1903.491	1819.5787	Ano1
1908.8617	2296.216	Ano1
1920.4436	2340.3208	Ano1
1932.8998	2015.0071	Ano1
1986.3705	2395.8887	Ano1
2065.4468	2120.9766	Ano1
2066.4385	2122.592	Ano1
2068.7798	2434.817	Ano1
2096.3867	2119.9607	Ano1
2099.086	2118.8657	Ano1
2269.93	2553.022	Ano1
2272.5352	2554.7527	Ano1
2280.8838	1789.4631	Ano1
2285.3394	2470.1006	Ano1
2307.4922	2541.9946	Ano1
2354.0146	2279.937	Ano1
2385.2458	2527.6626	Ano1
2396.9092	2416.919	Ano1
1832.4749	2105.9658	Ebf3
1849.8342	2417.2063	Ebf3
1851.0325	2428.9243	Ebf3
1882.3634	2561.144	Ebf3
1923.4037	2076.6196	Ebf3
1928.5667	2247.0828	Ebf3
1973.7848	1910.6794	Ebf3
1986.8857	2319.74	Ebf3
2079.1567	2488.727	Ebf3
2093.316	2138.5298	Ebf3
2176.7673	2630.1826	Ebf3
